X, Y ,Z
-55.05783,21.84875, 29.38138
-55.05943,21.86977, 29.40321
-55.06176,21.90023, 29.43484
-55.06355,21.92372, 29.45923
-55.06582,21.95337, 29.49002
-55.06815,21.98388, 29.5217
-55.06994,22.00737, 29.5461
-55.07225,22.03752, 29.57741
-55.07456,22.0678, 29.60885
-55.07634,22.09118, 29.63312
-55.07871,22.12211, 29.66524
-55.08047,22.14523, 29.68926
-55.08276,22.17523, 29.72041
-55.08511,22.20597, 29.75234
-55.08686,22.22886, 29.7761
-48.41981,22.22664, 26.83714
-48.40796,22.25686, 26.86227
-48.39537,22.28896, 26.88898
-48.38347,22.3193, 26.91423
-48.37357,22.34453, 26.93522
-48.36202,22.37398, 26.95972
-48.34956,22.40574, 26.98615
-48.33798,22.43527, 27.01072
-48.32615,22.46544, 27.03582
-48.31535,22.49297, 27.05873
-48.304,22.52191, 27.08281
-48.29234,22.55163, 27.10754
-48.28058,22.58161, 27.13248
-48.26851,22.61238, 27.15808
-48.25605,22.64414, 27.18451
-48.24705,22.6671, 27.20362
-48.23477,22.6984, 27.22966
-48.2229,22.72867, 27.25484
-48.21097,22.75909, 27.28015
-48.19868,22.79043, 27.30622
-48.18955,22.81369, 27.32558
-48.17711,22.8454, 27.35196
-48.16531,22.8755, 27.37701
-48.15319,22.90638, 27.4027
-48.14323,22.9318, 27.42385
-48.12821,22.97009, 27.45571
-48.11972,22.99174, 27.47372
-48.10794,23.02177, 27.49871
-48.09571,23.05293, 27.52464
-48.08313,23.085, 27.55132
-48.07407,23.1081, 27.57054
-48.06166,23.13974, 27.59687
-48.04976,23.1701, 27.62213
-48.03759,23.20111, 27.64793
-48.02515,23.23283, 27.67432
-48.01635,23.25527, 27.69299
-48.00372,23.28746, 27.71977
-47.99216,23.31693, 27.74429
-60.3027,16.31046, 25.45483
-60.31937,16.33244, 25.48248
-60.33701,16.35569, 25.51174
-60.35498,16.37939, 25.54155
-60.37269,16.40274, 25.57092
-60.38657,16.42104, 25.59395
-60.4044,16.44455, 25.62352
-60.42274,16.46873, 25.65395
-60.44083,16.49258, 25.68395
-60.4582,16.51548, 25.71276
-60.47606,16.53904, 25.74239
-60.48956,16.55683, 25.76478
-60.50824,16.58146, 25.79577
-60.52564,16.60441, 25.82464
-60.54324,16.62762, 25.85384
-60.56114,16.65121, 25.88352
-60.57516,16.66971, 25.90678
-60.59202,16.69194, 25.93475
-60.61065,16.7165, 25.96565
-60.62798,16.73934, 25.99439
-60.64542,16.76235, 26.02333
-60.66414,16.78703, 26.05437
-60.67731,16.80439, 26.07621
-60.69481,16.82746, 26.10524
-60.71416,16.85298, 26.13735
-60.73068,16.87477, 26.16476
-60.74859,16.89838, 26.19445
-60.76414,16.91889, 26.22026
-60.78238,16.94294, 26.25051
-60.80151,16.96815, 26.28223
-60.81459,16.98541, 26.30395
-60.8308,17.00677, 26.33083
-60.84779,17.02919, 26.35902
-60.86643,17.05376, 26.38993
-60.88443,17.0775, 26.41979
-60.9056,17.1054, 26.4549
-60.9218,17.12677, 26.48178
-60.93685,17.14661, 26.50674
-60.95107,17.16535, 26.53032
-60.97088,17.19148, 26.56319
-60.98467,17.20966, 26.58606
-61.00435,17.23561, 26.61872
-57.03222,17.53713, 22.13014
-57.04324,17.57177, 22.15604
-57.05333,17.60352, 22.17978
-57.06224,17.63155, 22.20073
-57.07355,17.66713, 22.22733
-57.08157,17.69236, 22.2462
-57.09145,17.72341, 22.26941
-57.10172,17.75571, 22.29356
-57.11197,17.78794, 22.31766
-55.95265,16.10508, 22.22333
-57.12293,17.82243, 22.34344
-55.96052,16.13772, 22.25243
-57.13078,17.84713, 22.3619
-55.96615,16.1611, 22.27326
-57.14065,17.87816, 22.38511
-55.97323,16.19049, 22.29945
-57.15042,17.9089, 22.40808
-55.98024,16.21958, 22.32538
-57.16132,17.94319, 22.43372
-55.98806,16.25204, 22.35431
-57.17183,17.97624, 22.45843
-55.9956,16.28333, 22.3822
-57.18192,18.00796, 22.48214
-56.00283,16.31335, 22.40895
-57.19217,18.04021, 22.50626
-56.01019,16.34389, 22.43617
-57.19994,18.06466, 22.52454
-56.01576,16.36703, 22.4568
-57.21075,18.09866, 22.54995
-56.02352,16.39922, 22.48548
-57.22147,18.13238, 22.57516
-56.03121,16.43114, 22.51393
-57.22961,18.15799, 22.59431
-56.03705,16.45539, 22.53554
-57.24146,18.19523, 22.62215
-56.04554,16.49064, 22.56696
-57.24945,18.22039, 22.64096
-56.05128,16.51446, 22.58818
-57.25964,18.2524, 22.6649
-56.05858,16.54477, 22.61519
-57.27048,18.28653, 22.69041
-56.06637,16.57708, 22.64399
-57.2788,18.3127, 22.70998
-56.07233,16.60185, 22.66607
-57.29134,18.35213, 22.73946
-56.08133,16.63918, 22.69934
-57.29867,18.37519, 22.75669
-56.08659,16.661, 22.71878
-57.30916,18.40817, 22.78136
-56.09411,16.69223, 22.74662
-57.31977,18.44156, 22.80632
-56.10172,16.72384, 22.77479
-57.32991,18.47344, 22.83015
-56.10899,16.75402, 22.80168
-57.3403,18.50612, 22.85458
-56.11645,16.78496, 22.82925
-57.3481,18.53066, 22.87293
-56.12204,16.80819, 22.84996
-57.35859,18.56366, 22.8976
-56.12957,16.83943, 22.8778
-56.13731,16.87156, 22.90643
-56.14311,16.89563, 22.92789
-56.15185,16.93189, 22.9602
-56.15757,16.95564, 22.98137
-56.16503,16.98662, 23.00898
-56.17258,17.01797, 23.03692
-56.17852,17.04258, 23.05886
-56.18702,17.07788, 23.09032
-56.19263,17.10117, 23.11107
-56.20023,17.13272, 23.13919
-56.20767,17.16361, 23.16672
-56.21506,17.19427, 23.19404
-56.22097,17.21879, 23.2159
-56.22916,17.25281, 23.24621
-56.2361,17.28162, 23.27189
-56.24345,17.3121, 23.29905
-56.24955,17.33741, 23.32161
-56.25646,17.36612, 23.3472
-56.26387,17.39686, 23.37459
-56.27155,17.42876, 23.40302
-56.27898,17.45959, 23.43049
-56.28596,17.48857, 23.45633
-56.29302,17.51787, 23.48244
-56.30065,17.54956, 23.51068
-56.30631,17.57305, 23.53161
-56.31356,17.60316, 23.55845
-56.32098,17.63393, 23.58587
-56.32824,17.66408, 23.61275
-56.33554,17.69436, 23.63973
-56.34319,17.72614, 23.66805
-56.34847,17.74805, 23.68758
-56.35612,17.77979, 23.71586
-56.3634,17.81001, 23.7428
-56.37029,17.83861, 23.76829
-56.37815,17.87124, 23.79736
-56.38529,17.90087, 23.82377
-56.3909,17.92417, 23.84454
-56.49412,14.47885, 26.80117
-56.4959,14.48347, 26.80957
-56.50358,14.50343, 26.84593
-56.51094,14.52254, 26.88075
-56.51917,14.54391, 26.91967
-56.52679,14.56372, 26.95575
-56.534,14.58244, 26.98986
-56.53965,14.59711, 27.01657
-56.54734,14.61711, 27.053
-56.55524,14.63761, 27.09034
-56.56282,14.65731, 27.12623
-56.57038,14.67694, 27.16198
-56.57672,14.69341, 27.19198
-56.58383,14.71188, 27.22562
-56.59153,14.7319, 27.26209
-56.59922,14.75186, 27.29845
-56.6069,14.77181, 27.3348
-56.61385,14.78987, 27.36768
-56.62032,14.80666, 27.39827
-56.62863,14.82826, 27.43761
-56.63458,14.84372, 27.46578
-56.64175,14.86235, 27.4997
-56.64953,14.88255, 27.5365
-56.65708,14.90216, 27.57221
-56.66484,14.92231, 27.60893
-59.36686,14.62896, 27.60995
-56.67222,14.94148, 27.64384
-59.37817,14.64293, 27.63652
-56.67806,14.95666, 27.67149
-59.39301,14.66126, 27.6714
-56.68573,14.97658, 27.70778
-59.40763,14.67932, 27.70574
-56.69328,14.9962, 27.74351
-59.42236,14.69751, 27.74036
-56.70089,15.01598, 27.77953
-59.43751,14.71622, 27.77594
-56.70872,15.03631, 27.81657
-59.45177,14.73383, 27.80945
-56.71609,15.05545, 27.85143
-59.46301,14.74772, 27.83586
-56.7219,15.07053, 27.87891
-59.47783,14.76602, 27.87067
-56.72955,15.09042, 27.91513
-59.49281,14.78453, 27.90589
-56.7373,15.11054, 27.95178
-59.50727,14.80239, 27.93986
-56.74477,15.12995, 27.98713
-59.52185,14.82039, 27.9741
-56.7523,15.14951, 28.02277
-58.81264,14.79377, 26.4606
-59.53678,14.83884, 28.00919
-56.76002,15.16956, 28.05928
-58.82704,14.81409, 26.49488
-59.54797,14.85266, 28.03548
-56.7658,15.18458, 28.08664
-58.83782,14.82931, 26.52056
-59.56232,14.87039, 28.06921
-56.77322,15.20384, 28.12173
-58.85165,14.84884, 26.5535
-59.57737,14.88897, 28.10455
-56.78099,15.22403, 28.1585
-58.86615,14.8693, 26.58801
-59.5914,14.9063, 28.13751
-56.78823,15.24286, 28.1928
-58.87967,14.88839, 26.62021
-59.60673,14.92523, 28.17354
-56.79616,15.26344, 28.23029
-58.89445,14.90925, 26.6554
-59.62164,14.94365, 28.20857
-56.80386,15.28346, 28.26674
-58.90881,14.92953, 26.68962
-59.63292,14.95759, 28.23509
-56.8097,15.2986, 28.29434
-58.91969,14.94488, 26.71552
-59.64797,14.97617, 28.27044
-56.81747,15.3188, 28.33112
-58.93419,14.96535, 26.75004
-59.66193,14.99342, 28.30324
-56.82468,15.33754, 28.36526
-58.94765,14.98435, 26.78209
-59.67665,15.0116, 28.33784
-56.83229,15.3573, 28.40126
-58.96183,15.00438, 26.81588
-59.69159,15.03006, 28.37293
-56.84001,15.37735, 28.43778
-58.97623,15.0247, 26.85016
-59.70261,15.04366, 28.39882
-56.8457,15.39214, 28.46471
-58.98685,15.03969, 26.87544
-59.71715,15.06162, 28.43298
-56.85322,15.41166, 28.50026
-59.00086,15.05947, 26.90881
-59.73178,15.07969, 28.46736
-56.86077,15.43129, 28.53603
-59.01496,15.07937, 26.94238
-59.74652,15.09791, 28.502
-56.86839,15.45109, 28.57208
-59.02917,15.09943, 26.97622
-59.76117,15.116, 28.53642
-56.87597,15.47075, 28.60789
-59.04329,15.11936, 27.00984
-59.77325,15.13092, 28.5648
-56.88221,15.48696, 28.63742
-59.05493,15.13579, 27.03756
-59.78747,15.14847, 28.5982
-56.88955,15.50604, 28.67218
-59.06863,15.15513, 27.07018
-59.80241,15.16694, 28.63332
-56.89727,15.52611, 28.70873
-59.08303,15.17547, 27.10448
-59.81703,15.18499, 28.66766
-56.90483,15.54573, 28.74446
-59.09712,15.19535, 27.13803
-59.83178,15.2032, 28.7023
-56.91245,15.56552, 28.78051
-59.11133,15.21541, 27.17186
-59.84683,15.2218, 28.73767
-56.92022,15.58572, 28.81731
-59.12583,15.23589, 27.20641
-59.86116,15.23949, 28.77134
-56.92763,15.60495, 28.85234
-59.13964,15.25538, 27.23929
-59.87226,15.25321, 28.79743
-56.93336,15.61986, 28.8795
-59.15034,15.27049, 27.26478
-59.88696,15.27136, 28.83196
-56.94096,15.63959, 28.91543
-59.16451,15.29048, 27.29851
-59.90149,15.28931, 28.8661
-56.94847,15.65909, 28.95095
-59.17851,15.31025, 27.33185
-59.9163,15.3076, 28.9009
-56.95612,15.67897, 28.98716
-59.19278,15.3304, 27.36584
-59.93118,15.32598, 28.93586
-56.96381,15.69894, 29.02354
-59.20712,15.35064, 27.39999
-59.9425,15.33997, 28.96246
-59.21803,15.36604, 27.42597
-59.95895,15.36029, 29.00113
-59.23389,15.38843, 27.46373
-59.97392,15.37877, 29.03627
-59.24831,15.40878, 27.49807
-59.98733,15.39534, 29.0678
-59.26124,15.42703, 27.52885
-60.00201,15.41346, 29.10227
-59.27538,15.44699, 27.56253
-60.01332,15.42743, 29.12885
-59.28628,15.46238, 27.58849
-60.02962,15.44757, 29.16715
-59.30199,15.48456, 27.6259
-60.04322,15.46437, 29.19912
-59.3151,15.50306, 27.65712
-60.05771,15.48227, 29.23316
-59.32906,15.52278, 27.69037
-60.07258,15.50064, 29.26809
-59.34339,15.543, 27.72449
-60.08371,15.51438, 29.29424
-59.35412,15.55814, 27.75003
-60.09834,15.53245, 29.32861
-59.36821,15.57804, 27.7836
-60.11397,15.55176, 29.36535
-59.38328,15.59931, 27.81948
-60.12842,15.56961, 29.3993
-59.39721,15.61897, 27.85264
-60.14309,15.58772, 29.43376
-59.41134,15.63892, 27.8863
-59.42196,15.65391, 27.91159
-59.43626,15.6741, 27.94566
-59.45108,15.69502, 27.98094
-59.46611,15.71623, 28.01671
-59.4794,15.73499, 28.04837
-59.49096,15.75131, 28.0759
-59.50459,15.77055, 28.10835
-59.51892,15.79078, 28.14248
-59.53388,15.8119, 28.1781
-59.54398,15.82615, 28.20214
-59.55812,15.84611, 28.23582
-59.57232,15.86616, 28.26964
-59.58723,15.88722, 28.30516
-59.60072,15.90626, 28.33728
-59.61469,15.92598, 28.37055
-59.63055,15.94836, 28.4083
-59.64113,15.9633, 28.4335
-59.65428,15.98186, 28.46482
-59.66837,16.00176, 28.49838
-59.68261,16.02185, 28.53228
-59.69358,16.03734, 28.55841
-59.70743,16.05689, 28.59139
-56.70056,15.48442, 24.11865
-56.709,15.5078, 24.14715
-56.71782,15.53226, 24.17695
-56.72734,15.55864, 24.20909
-56.73637,15.58367, 24.23959
-56.74564,15.60936, 24.27088
-56.75533,15.63621, 24.3036
-56.762,15.65469, 24.32611
-56.7711,15.67989, 24.35682
-56.78014,15.70497, 24.38737
-56.78942,15.73069, 24.41871
-56.79881,15.7567, 24.45039
-56.80855,15.7837, 24.48329
-56.81725,15.80782, 24.51268
-56.82651,15.83347, 24.54393
-56.83397,15.85414, 24.56911
-56.84383,15.88149, 24.60243
-56.85236,15.90513, 24.63123
-56.86192,15.93162, 24.66351
-56.86888,15.9509, 24.68699
-56.87806,15.97635, 24.718
-56.88759,16.00275, 24.75017
-56.89688,16.0285, 24.78154
-56.90602,16.05382, 24.81239
-56.91517,16.07919, 24.8433
-56.92467,16.10553, 24.87539
-56.9319,16.12555, 24.89978
-56.94142,16.15194, 24.93193
-56.95081,16.17797, 24.96365
-56.95956,16.20222, 24.99319
-56.96881,16.22786, 25.02443
-56.97704,16.25067, 25.05222
-56.98628,16.27627, 25.08341
-56.99387,16.29728, 25.10901
-57.00272,16.32182, 25.13891
-57.01192,16.34733, 25.16999
-57.02223,16.37591, 25.2048
-57.0307,16.39938, 25.23341
-57.03991,16.42489, 25.26448
-57.04925,16.45077, 25.29601
-57.05635,16.47044, 25.31998
-57.06599,16.49718, 25.35256
-57.07518,16.52264, 25.38357
-57.08428,16.54787, 25.41431
-57.09372,16.57402, 25.44618
-57.10318,16.60026, 25.47814
-57.1102,16.6197, 25.50182
-57.11917,16.64456, 25.53211
-57.12847,16.67032, 25.5635
-57.13808,16.69697, 25.59596
-57.14714,16.72209, 25.62657
-57.15469,16.74301, 25.65207
-57.16335,16.76701, 25.6813
-57.17281,16.79322, 25.71324
-57.18192,16.81847, 25.74401
-57.19121,16.8442, 25.77535
-57.20059,16.8702, 25.80703
-57.21009,16.89654, 25.83912
-57.21767,16.91754, 25.8647
-57.22661,16.94231, 25.89488
-57.23613,16.96871, 25.92705
-57.24492,16.99306, 25.95672
-57.25443,17.01942, 25.98884
-57.26367,17.04503, 26.02004
-57.27054,17.06406, 26.04322
-57.28012,17.09062, 26.07558
-57.28948,17.11656, 26.10718
-57.2987,17.14211, 26.13831
-57.30826,17.1686, 26.17059
-57.3173,17.19365, 26.2011
-57.32447,17.21352, 26.22532
-55.02834,17.38875, 21.0558
-55.03094,17.41249, 21.07112
-55.03486,17.44824, 21.09418
-55.03858,17.48221, 21.11608
-55.04159,17.50973, 21.13384
-55.04535,17.54404, 21.15596
-55.0491,17.5783, 21.17806
-55.05288,17.61277, 21.2003
-55.05674,17.64798, 21.22301
-55.06055,17.68286, 21.24551
-55.06456,17.71937, 21.26905
-55.06728,17.74422, 21.28508
-55.07112,17.77931, 21.30772
-55.07496,17.81435, 21.33032
-55.07898,17.85105, 21.35399
-55.08274,17.88538, 21.37613
-52.98846,18.31978, 25.00336
-52.98558,18.34917, 25.03185
-52.98266,18.37895, 25.06071
-52.97967,18.40944, 25.09027
-52.97735,18.43312, 25.11322
-52.97434,18.46379, 25.14294
-52.97144,18.49338, 25.17163
-52.96852,18.52321, 25.20054
-52.96564,18.5526, 25.22904
-52.96268,18.58277, 25.25828
-52.96042,18.60581, 25.28061
-52.95747,18.63596, 25.30984
-52.95458,18.6654, 25.33838
-52.95168,18.69497, 25.36704
-52.94858,18.72664, 25.39774
-52.9464,18.74892, 25.41934
-52.94318,18.78168, 25.45109
-52.9402,18.81211, 25.48058
-52.93802,18.83437, 25.50217
-52.93509,18.86423, 25.53111
-52.93211,18.8947, 25.56065
-52.92913,18.92503, 25.59004
-52.9262,18.95498, 25.61908
-52.92199,18.99793, 25.66071
-52.92107,19.00728, 25.66977
-52.91821,19.03652, 25.69812
-52.91523,19.06689, 25.72755
-52.91223,19.09747, 25.75719
-52.90928,19.12753, 25.78634
-52.90697,19.15111, 25.8092
-52.90406,19.18079, 25.83797
-52.90112,19.21077, 25.86703
-52.89806,19.24206, 25.89735
-52.89518,19.2714, 25.9258
-54.50439,15.0439, 29.98916
-54.50541,15.05815, 30.01948
-54.50659,15.07454, 30.05436
-54.50789,15.09273, 30.09306
-54.50911,15.10977, 30.12933
-54.51042,15.12805, 30.16822
-54.51164,15.1451, 30.2045
-54.51295,15.16341, 30.24346
-54.51398,15.17778, 30.27404
-54.51525,15.19547, 30.31169
-54.51647,15.21257, 30.34807
-54.51758,15.22809, 30.38109
-54.51884,15.24563, 30.41843
-54.52013,15.26365, 30.45678
-54.52142,15.28161, 30.49499
-54.52242,15.29567, 30.5249
-54.52369,15.31332, 30.56248
-54.52496,15.33108, 30.60025
-54.52626,15.34924, 30.63891
-54.52755,15.36735, 30.67744
-54.52851,15.38066, 30.70576
-54.52978,15.39841, 30.74353
-54.5311,15.41686, 30.78279
-54.53238,15.43476, 30.82089
-54.53362,15.45204, 30.85766
-54.53462,15.46604, 30.88744
-54.53588,15.48363, 30.92488
-54.53712,15.50093, 30.96169
-54.53844,15.51943, 31.00105
-54.53973,15.5374, 31.0393
-54.54069,15.55082, 31.06786
-54.54198,15.56886, 31.10624
-54.54324,15.58636, 31.14348
-54.54455,15.60467, 31.18244
-54.54556,15.61875, 31.21241
-54.54676,15.63563, 31.24833
-54.5481,15.65432, 31.28809
-54.54932,15.67137, 31.32438
-54.55065,15.68984, 31.36368
-54.55202,15.70907, 31.4046
-54.553,15.72275, 31.43372
-54.55411,15.73822, 31.46663
-54.5554,15.7563, 31.50511
-54.55667,15.77399, 31.54276
-54.55796,15.79197, 31.58102
-54.55923,15.80972, 31.61879
-54.56017,15.82283, 31.64667
-54.56145,15.84072, 31.68476
-54.56275,15.85882, 31.72327
-54.56404,15.87689, 31.76172
-54.56504,15.89085, 31.79142
-54.56627,15.90806, 31.82806
-54.56754,15.92569, 31.86557
-54.56883,15.94376, 31.90402
-54.57014,15.96208, 31.943
-54.5714,15.97961, 31.9803
-59.6144,15.16929, 26.47535
-59.62859,15.18741, 26.50436
-59.64443,15.20764, 26.53673
-59.66528,15.23426, 26.57935
-59.67584,15.24775, 26.60094
-59.6906,15.2666, 26.6311
-59.70521,15.28525, 26.66096
-59.72156,15.30613, 26.69438
-59.73767,15.32671, 26.72732
-59.75413,15.34772, 26.76095
-59.76593,15.36279, 26.78507
-59.78193,15.38322, 26.81778
-59.79871,15.40464, 26.85206
-59.81206,15.4217, 26.87936
-59.84088,15.45849, 26.93826
-59.84727,15.46665, 26.95131
-59.85785,15.48017, 26.97295
-59.88268,15.51187, 27.02369
-59.88914,15.52012, 27.0369
-59.90384,15.53889, 27.06694
-59.92916,15.57123, 27.1187
-59.93488,15.57852, 27.13037
-59.96503,15.61703, 27.19201
-59.96883,15.62187, 27.19976
-59.98164,15.63824, 27.22596
-60.00296,15.66547, 27.26954
-60.01225,15.67732, 27.28852
-60.02762,15.69695, 27.31994
-60.04579,15.72015, 27.35707
-60.05851,15.73639, 27.38307
-60.07467,15.75702, 27.41609
-60.09232,15.77957, 27.45218
-60.11169,15.8043, 27.49177
-60.12043,15.81547, 27.50964
-61.38646,18.68787, 25.57319
-60.13481,15.83383, 27.53902
-61.40451,18.71399, 25.59903
-60.15049,15.85386, 27.57108
-61.4275,18.74725, 25.63194
-60.17048,15.87937, 27.61192
-61.44661,18.77491, 25.6593
-60.18709,15.90059, 27.64588
-61.45777,18.79105, 25.67527
-60.19678,15.91297, 27.6657
-61.47781,18.82005, 25.70395
-60.2142,15.93521, 27.70129
-61.49429,18.84389, 25.72754
-60.22853,15.9535, 27.73057
-61.51738,18.8773, 25.7606
-60.24859,15.97913, 27.77159
-61.528,18.89267, 25.77579
-60.25782,15.99091, 27.79045
-61.54876,18.92271, 25.80551
-60.27586,16.01395, 27.82733
-61.56388,18.94458, 25.82715
-60.289,16.03072, 27.85418
-61.5798,18.96762, 25.84995
-60.30285,16.0484, 27.88248
-61.60109,18.99842, 25.88041
-60.32134,16.07202, 27.92029
-61.61472,19.01815, 25.89993
-60.33319,16.08715, 27.9445
-61.63533,19.04797, 25.92943
-60.3511,16.11002, 27.98111
-61.64981,19.06892, 25.95015
-60.36369,16.12609, 28.00683
-61.66757,19.09462, 25.97558
-60.37913,16.14581, 28.03839
-61.6852,19.12012, 26.00081
-60.39444,16.16537, 28.0697
-61.70895,19.1545, 26.03482
-60.41509,16.19174, 28.1119
-61.72342,19.17543, 26.05552
-60.42766,16.20779, 28.13759
-61.74213,19.2025, 26.0823
-60.44392,16.22855, 28.17083
-61.75587,19.22239, 26.10197
-60.45587,16.2438, 28.19524
-61.77388,19.24844, 26.12775
-60.47152,16.26379, 28.22723
-61.79271,19.27568, 26.1547
-60.48788,16.28468, 28.26068
-61.8126,19.30447, 26.18318
-60.50517,16.30676, 28.29602
-62.95934,16.20433, 24.5303
-61.85323,19.36326, 26.24134
-60.54049,16.35186, 28.3682
-63.0128,16.25329, 24.58717
-60.555,16.37039, 28.39786
-63.03477,16.27341, 24.61054
-60.56473,16.38281, 28.41774
-63.0495,16.28689, 24.62621
-60.58739,16.41175, 28.46406
-63.08381,16.31831, 24.6627
-60.5939,16.42006, 28.47736
-63.09367,16.32734, 24.67319
-60.61377,16.44543, 28.51798
-63.12375,16.35489, 24.70519
-60.6336,16.47075, 28.5585
-63.15377,16.38237, 24.73713
-60.63959,16.4784, 28.57074
-63.16283,16.39068, 24.74677
-60.65762,16.50143, 28.6076
-63.19014,16.41568, 24.77581
-63.21038,16.43421, 24.79734
-63.23759,16.45914, 24.82629
-63.26826,16.48722, 24.85892
-63.28193,16.49974, 24.87345
-63.30838,16.52396, 24.90159
-63.3282,16.54211, 24.92267
-63.34892,16.56108, 24.94471
-63.38862,16.59743, 24.98694
-57.18419,15.8863, 20.09982
-57.19765,15.91962, 20.12138
-57.2106,15.95171, 20.14213
-57.22424,15.98548, 20.16396
-57.23435,16.01054, 20.18016
-57.24771,16.04362, 20.20156
-57.26174,16.07836, 20.22402
-57.28988,16.14805, 20.26909
-57.30006,16.17328, 20.28541
-57.31366,16.20696, 20.30719
-56.36439,14.09664, 22.23938
-57.32689,16.23973, 20.32838
-56.36948,14.10978, 22.25498
-57.33694,16.26461, 20.34447
-56.37707,14.12933, 22.2782
-57.35027,16.29763, 20.36582
-56.38713,14.15528, 22.30901
-57.36369,16.33087, 20.38731
-56.39726,14.1814, 22.34003
-57.37711,16.3641, 20.4088
-56.40739,14.20751, 22.37103
-57.39035,16.39689, 20.43001
-56.41738,14.23329, 22.40164
-57.40369,16.42993, 20.45138
-56.42745,14.25925, 22.43247
-57.41693,16.46273, 20.47258
-56.43745,14.28502, 22.46307
-57.43793,16.51474, 20.50622
-56.4533,14.32589, 22.5116
-57.44755,16.53855, 20.52162
-56.46055,14.34461, 22.53382
-57.4538,16.55405, 20.53164
-56.46527,14.35678, 22.54829
-57.46687,16.58641, 20.55257
-56.47514,14.38222, 22.57849
-57.47889,16.61619, 20.57182
-56.48421,14.40562, 22.60627
-57.49273,16.65047, 20.59399
-56.49466,14.43256, 22.63826
-57.50693,16.68563, 20.61673
-56.50538,14.46019, 22.67107
-57.51737,16.71149, 20.63345
-56.51326,14.48051, 22.6952
-57.52958,16.74171, 20.65299
-56.52247,14.50426, 22.72341
-57.54565,16.78153, 20.67874
-56.5346,14.53555, 22.76056
-57.55585,16.80678, 20.69507
-56.5423,14.5554, 22.78413
-57.56865,16.8385, 20.71559
-56.55197,14.58032, 22.81372
-57.58196,16.87145, 20.73689
-56.56201,14.60621, 22.84447
-57.5947,16.903, 20.7573
-56.57163,14.63101, 22.87391
-55.53582,13.97206, 22.95181
-57.60778,16.93542, 20.77826
-56.5815,14.65648, 22.90416
-55.54205,13.99625, 22.98401
-57.63282,16.99742, 20.81835
-56.6004,14.70521, 22.96202
-55.55394,14.04252, 23.04563
-57.64735,17.03339, 20.84162
-56.61136,14.73347, 22.99558
-55.56085,14.06936, 23.08137
-57.67119,17.09244, 20.8798
-56.62936,14.77988, 23.05069
-55.57218,14.11343, 23.14005
-54.45562,16.2268, 20.29358
-57.68409,17.12439, 20.90046
-56.6391,14.80499, 23.0805
-55.57831,14.13728, 23.1718
-54.456,16.23369, 20.29802
-57.69822,17.1594, 20.92311
-56.64977,14.8325, 23.11317
-55.58503,14.16341, 23.20659
-54.45805,16.27067, 20.32182
-57.7111,17.1913, 20.94373
-56.65949,14.85757, 23.14294
